Key,School_Code,School_Year,Student_Group,Metric,SchoolScore,AverageScore,ReportType,NSize
328-2013-14-All Students-Suspended 11+-External,328,2013-14,All Students,Suspended 11+,0,0,External,509
328-2013-14-Asian-Suspended 1+-External,328,2013-14,Asian,Suspended 1+,0,2,External,14
328-2013-14-Asian-Suspended 11+-External,328,2013-14,Asian,Suspended 11+,0,0,External,14
328-2013-14-Black non-Hispanic-Suspended 11+-External,328,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,241
328-2013-14-Black non-Hispanic-Suspended 1+-External,328,2013-14,Black non-Hispanic,Suspended 1+,12,7,External,241
328-2013-14-Female-Suspended 11+-External,328,2013-14,Female,Suspended 11+,0,0,External,237
328-2013-14-Female-Suspended 1+-External,328,2013-14,Female,Suspended 1+,2,3,External,237
328-2013-14-Free or Reduced Lunch-Suspended 11+-External,328,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,509
328-2013-14-Free or Reduced Lunch-Suspended 1+-External,328,2013-14,Free or Reduced Lunch,Suspended 1+,6,7,External,509
328-2013-14-Male-Suspended 1+-External,328,2013-14,Male,Suspended 1+,11,8,External,272
328-2013-14-Male-Suspended 11+-External,328,2013-14,Male,Suspended 11+,0,0,External,272
328-2013-14-Special Education-Suspended 1+-External,328,2013-14,Special Education,Suspended 1+,17,11,External,69
328-2013-14-Special Education-Suspended 11+-External,328,2013-14,Special Education,Suspended 11+,0,0,External,69
329-2013-14-All Students-Suspended 11+-External,329,2013-14,All Students,Suspended 11+,0,0,External,403
329-2013-14-All Students-Suspended 1+-External,329,2013-14,All Students,Suspended 1+,3,6,External,403
329-2013-14-Black non-Hispanic-Suspended 1+-External,329,2013-14,Black non-Hispanic,Suspended 1+,3,7,External,387
329-2013-14-Black non-Hispanic-Suspended 11+-External,329,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,387
329-2013-14-Female-Suspended 1+-External,329,2013-14,Female,Suspended 1+,4,3,External,195
329-2013-14-Female-Suspended 11+-External,329,2013-14,Female,Suspended 11+,0,0,External,195
329-2013-14-Free or Reduced Lunch-Suspended 11+-External,329,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,402
329-2013-14-Free or Reduced Lunch-Suspended 1+-External,329,2013-14,Free or Reduced Lunch,Suspended 1+,3,7,External,402
329-2013-14-Male-Suspended 11+-External,329,2013-14,Male,Suspended 11+,0,0,External,208
329-2013-14-Male-Suspended 1+-External,329,2013-14,Male,Suspended 1+,1,8,External,208
329-2013-14-Special Education-Suspended 1+-External,329,2013-14,Special Education,Suspended 1+,3,11,External,31
329-2013-14-Special Education-Suspended 11+-External,329,2013-14,Special Education,Suspended 11+,0,0,External,31
330-2013-14-All Students-Suspended 1+-External,330,2013-14,All Students,Suspended 1+,2,6,External,507
330-2013-14-All Students-Suspended 11+-External,330,2013-14,All Students,Suspended 11+,0,0,External,507
330-2013-14-Black non-Hispanic-Suspended 11+-External,330,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,380
330-2013-14-Black non-Hispanic-Suspended 1+-External,330,2013-14,Black non-Hispanic,Suspended 1+,2,7,External,380
330-2013-14-Female-Suspended 1+-External,330,2013-14,Female,Suspended 1+,0,3,External,247
330-2013-14-Female-Suspended 11+-External,330,2013-14,Female,Suspended 11+,0,0,External,247
330-2013-14-Free or Reduced Lunch-Suspended 1+-External,330,2013-14,Free or Reduced Lunch,Suspended 1+,2,7,External,506
330-2013-14-Free or Reduced Lunch-Suspended 11+-External,330,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,506
330-2013-14-Male-Suspended 1+-External,330,2013-14,Male,Suspended 1+,4,8,External,260
330-2013-14-Male-Suspended 11+-External,330,2013-14,Male,Suspended 11+,0,0,External,260
330-2013-14-Special Education-Suspended 11+-External,330,2013-14,Special Education,Suspended 11+,0,0,External,75
330-2013-14-Special Education-Suspended 1+-External,330,2013-14,Special Education,Suspended 1+,7,11,External,75
330-2013-14-White non-Hispanic-Suspended 11+-External,330,2013-14,White non-Hispanic,Suspended 11+,0,0,External,69
330-2013-14-White non-Hispanic-Suspended 1+-External,330,2013-14,White non-Hispanic,Suspended 1+,0,1,External,69
332-2013-14-All Students-Suspended 11+-External,332,2013-14,All Students,Suspended 11+,0,0,External,454
332-2013-14-All Students-Suspended 1+-External,332,2013-14,All Students,Suspended 1+,4,10,External,454
332-2013-14-Black non-Hispanic-Suspended 1+-External,332,2013-14,Black non-Hispanic,Suspended 1+,4,13,External,432
332-2013-14-Black non-Hispanic-Suspended 11+-External,332,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,432
332-2013-14-Female-Suspended 11+-External,332,2013-14,Female,Suspended 11+,0,0,External,216
332-2013-14-Female-Suspended 1+-External,332,2013-14,Female,Suspended 1+,2,7,External,216
332-2013-14-Free or Reduced Lunch-Suspended 1+-External,332,2013-14,Free or Reduced Lunch,Suspended 1+,4,12,External,454
332-2013-14-Free or Reduced Lunch-Suspended 11+-External,332,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,454
332-2013-14-Male-Suspended 1+-External,332,2013-14,Male,Suspended 1+,5,13,External,238
332-2013-14-Male-Suspended 11+-External,332,2013-14,Male,Suspended 11+,1,0,External,238
332-2013-14-Special Education-Suspended 11+-External,332,2013-14,Special Education,Suspended 11+,1,0,External,102
332-2013-14-Special Education-Suspended 1+-External,332,2013-14,Special Education,Suspended 1+,6,18,External,102
333-2013-14-All Students-Suspended 11+-External,333,2013-14,All Students,Suspended 11+,0,0,External,545
333-2013-14-All Students-Suspended 1+-External,333,2013-14,All Students,Suspended 1+,5,8,External,545
333-2013-14-Black non-Hispanic-Suspended 1+-External,333,2013-14,Black non-Hispanic,Suspended 1+,6,11,External,411
333-2013-14-Black non-Hispanic-Suspended 11+-External,333,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,411
333-2013-14-Female-Suspended 1+-External,333,2013-14,Female,Suspended 1+,1,5,External,255
333-2013-14-Female-Suspended 11+-External,333,2013-14,Female,Suspended 11+,0,0,External,255
333-2013-14-Free or Reduced Lunch-Suspended 1+-External,333,2013-14,Free or Reduced Lunch,Suspended 1+,11,10,External,208
333-2013-14-Free or Reduced Lunch-Suspended 11+-External,333,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,208
333-2013-14-Male-Suspended 1+-External,333,2013-14,Male,Suspended 1+,8,11,External,290
333-2013-14-Male-Suspended 11+-External,333,2013-14,Male,Suspended 11+,0,0,External,290
333-2013-14-Multiracial-Suspended 1+-External,333,2013-14,Multiracial,Suspended 1+,0,2,External,12
333-2013-14-Multiracial-Suspended 11+-External,333,2013-14,Multiracial,Suspended 11+,0,0,External,12
333-2013-14-Special Education-Suspended 11+-External,333,2013-14,Special Education,Suspended 11+,0,0,External,38
333-2013-14-Special Education-Suspended 1+-External,333,2013-14,Special Education,Suspended 1+,5,15,External,38
333-2013-14-White non-Hispanic-Suspended 1+-External,333,2013-14,White non-Hispanic,Suspended 1+,1,1,External,111
333-2013-14-White non-Hispanic-Suspended 11+-External,333,2013-14,White non-Hispanic,Suspended 11+,0,0,External,111
335-2013-14-All Students-Suspended 1+-External,335,2013-14,All Students,Suspended 1+,6,10,External,442
335-2013-14-All Students-Suspended 11+-External,335,2013-14,All Students,Suspended 11+,0,0,External,442
335-2013-14-Black non-Hispanic-Suspended 1+-External,335,2013-14,Black non-Hispanic,Suspended 1+,7,13,External,418
335-2013-14-Black non-Hispanic-Suspended 11+-External,335,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,418
335-2013-14-Female-Suspended 1+-External,335,2013-14,Female,Suspended 1+,6,7,External,222
335-2013-14-Female-Suspended 11+-External,335,2013-14,Female,Suspended 11+,0,0,External,222
335-2013-14-Free or Reduced Lunch-Suspended 1+-External,335,2013-14,Free or Reduced Lunch,Suspended 1+,6,12,External,442
335-2013-14-Free or Reduced Lunch-Suspended 11+-External,335,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,442
335-2013-14-Male-Suspended 1+-External,335,2013-14,Male,Suspended 1+,7,13,External,220
335-2013-14-Male-Suspended 11+-External,335,2013-14,Male,Suspended 11+,0,0,External,220
335-2013-14-Multiracial-Suspended 1+-External,335,2013-14,Multiracial,Suspended 1+,0,4,External,10
335-2013-14-Multiracial-Suspended 11+-External,335,2013-14,Multiracial,Suspended 11+,0,0,External,10
335-2013-14-Special Education-Suspended 1+-External,335,2013-14,Special Education,Suspended 1+,7,18,External,73
335-2013-14-Special Education-Suspended 11+-External,335,2013-14,Special Education,Suspended 11+,0,0,External,73
336-2013-14-All Students-Suspended 1+-External,336,2013-14,All Students,Suspended 1+,10,10,External,258
336-2013-14-All Students-Suspended 11+-External,336,2013-14,All Students,Suspended 11+,0,0,External,258
336-2013-14-Black non-Hispanic-Suspended 11+-External,336,2013-14,Black non-Hispanic,Suspended 11+,1,0,External,152
336-2013-14-Black non-Hispanic-Suspended 1+-External,336,2013-14,Black non-Hispanic,Suspended 1+,15,13,External,152
336-2013-14-Female-Suspended 1+-External,336,2013-14,Female,Suspended 1+,7,7,External,128
336-2013-14-Female-Suspended 11+-External,336,2013-14,Female,Suspended 11+,0,0,External,128
336-2013-14-Free or Reduced Lunch-Suspended 1+-External,336,2013-14,Free or Reduced Lunch,Suspended 1+,12,12,External,160
336-2013-14-Free or Reduced Lunch-Suspended 11+-External,336,2013-14,Free or Reduced Lunch,Suspended 11+,1,0,External,160
336-2013-14-Male-Suspended 1+-External,336,2013-14,Male,Suspended 1+,12,13,External,130
336-2013-14-Male-Suspended 11+-External,336,2013-14,Male,Suspended 11+,1,0,External,130
336-2013-14-Special Education-Suspended 11+-External,336,2013-14,Special Education,Suspended 11+,4,0,External,27
336-2013-14-Special Education-Suspended 1+-External,336,2013-14,Special Education,Suspended 1+,19,18,External,27
336-2013-14-White non-Hispanic-Suspended 11+-External,336,2013-14,White non-Hispanic,Suspended 11+,0,0,External,22
336-2013-14-White non-Hispanic-Suspended 1+-External,336,2013-14,White non-Hispanic,Suspended 1+,0,1,External,22
338-2013-14-All Students-Suspended 1+-External,338,2013-14,All Students,Suspended 1+,5,10,External,362
338-2013-14-All Students-Suspended 11+-External,338,2013-14,All Students,Suspended 11+,0,0,External,362
338-2013-14-Black non-Hispanic-Suspended 11+-External,338,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,294
338-2013-14-Black non-Hispanic-Suspended 1+-External,338,2013-14,Black non-Hispanic,Suspended 1+,6,13,External,294
338-2013-14-Female-Suspended 11+-External,338,2013-14,Female,Suspended 11+,0,0,External,163
338-2013-14-Female-Suspended 1+-External,338,2013-14,Female,Suspended 1+,5,7,External,163
338-2013-14-Free or Reduced Lunch-Suspended 11+-External,338,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,361
338-2013-14-Free or Reduced Lunch-Suspended 1+-External,338,2013-14,Free or Reduced Lunch,Suspended 1+,5,12,External,361
338-2013-14-Male-Suspended 11+-External,338,2013-14,Male,Suspended 11+,0,0,External,199
338-2013-14-Male-Suspended 1+-External,338,2013-14,Male,Suspended 1+,5,13,External,199
338-2013-14-Special Education-Suspended 1+-External,338,2013-14,Special Education,Suspended 1+,4,18,External,75
338-2013-14-Special Education-Suspended 11+-External,338,2013-14,Special Education,Suspended 11+,0,0,External,75
339-2013-14-All Students-Suspended 1+-External,339,2013-14,All Students,Suspended 1+,2,6,External,433
339-2013-14-All Students-Suspended 11+-External,339,2013-14,All Students,Suspended 11+,0,0,External,433
339-2013-14-Black non-Hispanic-Suspended 11+-External,339,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,385
339-2013-14-Black non-Hispanic-Suspended 1+-External,339,2013-14,Black non-Hispanic,Suspended 1+,2,7,External,385
339-2013-14-Female-Suspended 1+-External,339,2013-14,Female,Suspended 1+,1,3,External,220
339-2013-14-Female-Suspended 11+-External,339,2013-14,Female,Suspended 11+,0,0,External,220
339-2013-14-Free or Reduced Lunch-Suspended 1+-External,339,2013-14,Free or Reduced Lunch,Suspended 1+,2,7,External,433
339-2013-14-Free or Reduced Lunch-Suspended 11+-External,339,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,433
339-2013-14-Male-Suspended 1+-External,339,2013-14,Male,Suspended 1+,2,8,External,213
339-2013-14-Male-Suspended 11+-External,339,2013-14,Male,Suspended 11+,0,0,External,213
339-2013-14-Special Education-Suspended 11+-External,339,2013-14,Special Education,Suspended 11+,0,0,External,56
339-2013-14-Special Education-Suspended 1+-External,339,2013-14,Special Education,Suspended 1+,2,11,External,56
339-2013-14-White non-Hispanic-Suspended 11+-External,339,2013-14,White non-Hispanic,Suspended 11+,0,0,External,20
339-2013-14-White non-Hispanic-Suspended 1+-External,339,2013-14,White non-Hispanic,Suspended 1+,0,1,External,20
344-2013-14-All Students-Suspended 1+-External,344,2013-14,All Students,Suspended 1+,10,6,External,410
344-2013-14-All Students-Suspended 11+-External,344,2013-14,All Students,Suspended 11+,0,0,External,410
344-2013-14-Black non-Hispanic-Suspended 11+-External,344,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,410
344-2013-14-Black non-Hispanic-Suspended 1+-External,344,2013-14,Black non-Hispanic,Suspended 1+,10,7,External,410
344-2013-14-Female-Suspended 1+-External,344,2013-14,Female,Suspended 1+,5,3,External,211
344-2013-14-Female-Suspended 11+-External,344,2013-14,Female,Suspended 11+,0,0,External,211
344-2013-14-Free or Reduced Lunch-Suspended 1+-External,344,2013-14,Free or Reduced Lunch,Suspended 1+,10,7,External,409
344-2013-14-Free or Reduced Lunch-Suspended 11+-External,344,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,409
344-2013-14-Male-Suspended 11+-External,344,2013-14,Male,Suspended 11+,0,0,External,199
344-2013-14-Male-Suspended 1+-External,344,2013-14,Male,Suspended 1+,14,8,External,199
344-2013-14-Special Education-Suspended 1+-External,344,2013-14,Special Education,Suspended 1+,22,11,External,41
344-2013-14-Special Education-Suspended 11+-External,344,2013-14,Special Education,Suspended 11+,0,0,External,41
346-2013-14-All Students-Suspended 11+-External,346,2013-14,All Students,Suspended 11+,0,0,External,249
346-2013-14-All Students-Suspended 1+-External,346,2013-14,All Students,Suspended 1+,4,10,External,249
346-2013-14-Black non-Hispanic-Suspended 1+-External,346,2013-14,Black non-Hispanic,Suspended 1+,4,13,External,226
346-2013-14-Black non-Hispanic-Suspended 11+-External,346,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,226
346-2013-14-Female-Suspended 11+-External,346,2013-14,Female,Suspended 11+,0,0,External,110
346-2013-14-Female-Suspended 1+-External,346,2013-14,Female,Suspended 1+,2,7,External,110
346-2013-14-Free or Reduced Lunch-Suspended 11+-External,346,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,249
346-2013-14-Free or Reduced Lunch-Suspended 1+-External,346,2013-14,Free or Reduced Lunch,Suspended 1+,4,12,External,249
346-2013-14-Male-Suspended 11+-External,346,2013-14,Male,Suspended 11+,0,0,External,139
346-2013-14-Male-Suspended 1+-External,346,2013-14,Male,Suspended 1+,6,13,External,139
346-2013-14-Special Education-Suspended 11+-External,346,2013-14,Special Education,Suspended 11+,0,0,External,28
346-2013-14-Special Education-Suspended 1+-External,346,2013-14,Special Education,Suspended 1+,0,18,External,28
360-2013-14-All Students-Suspended 1+-External,360,2013-14,All Students,Suspended 1+,4,7,External,288
360-2013-14-All Students-Suspended 11+-External,360,2013-14,All Students,Suspended 11+,0,0,External,288
360-2013-14-Black non-Hispanic-Suspended 1+-External,360,2013-14,Black non-Hispanic,Suspended 1+,6,9,External,155
360-2013-14-Black non-Hispanic-Suspended 11+-External,360,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,155
360-2013-14-Female-Suspended 1+-External,360,2013-14,Female,Suspended 1+,3,5,External,155
360-2013-14-Female-Suspended 11+-External,360,2013-14,Female,Suspended 11+,0,0,External,155
360-2013-14-Free or Reduced Lunch-Suspended 11+-External,360,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,58
360-2013-14-Free or Reduced Lunch-Suspended 1+-External,360,2013-14,Free or Reduced Lunch,Suspended 1+,12,8,External,58
360-2013-14-Male-Suspended 1+-External,360,2013-14,Male,Suspended 1+,5,9,External,133
360-2013-14-Male-Suspended 11+-External,360,2013-14,Male,Suspended 11+,0,0,External,133
360-2013-14-Multiracial-Suspended 11+-External,360,2013-14,Multiracial,Suspended 11+,0,0,External,21
360-2013-14-Multiracial-Suspended 1+-External,360,2013-14,Multiracial,Suspended 1+,0,2,External,21
360-2013-14-White non-Hispanic-Suspended 1+-External,360,2013-14,White non-Hispanic,Suspended 1+,2,1,External,100
360-2013-14-White non-Hispanic-Suspended 11+-External,360,2013-14,White non-Hispanic,Suspended 11+,0,0,External,100
361-2013-14-All Students-Suspended 11+-External,361,2013-14,All Students,Suspended 11+,0,0,External,386
361-2013-14-All Students-Suspended 1+-External,361,2013-14,All Students,Suspended 1+,11,4,External,386
361-2013-14-Black non-Hispanic-Suspended 1+-External,361,2013-14,Black non-Hispanic,Suspended 1+,11,5,External,382
361-2013-14-Black non-Hispanic-Suspended 11+-External,361,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,382
361-2013-14-Female-Suspended 1+-External,361,2013-14,Female,Suspended 1+,7,2,External,181
