Key,School_Code,School_Year,Student_Group,Metric,SchoolScore,AverageScore,ReportType,NSize
3069-2013-14-White non-Hispanic-Suspended 1+-External,3069,2014,White non-Hispanic,Suspended 1+,0,0,External,59
3070-2013-14-All Students-Suspended 1+-External,3070,2014,All Students,Suspended 1+,8,5,External,299
3070-2013-14-All Students-Expulsions-External,3070,2014,All Students,Expulsions,0,9,External,299
3070-2013-14-All Students-Expulsion Rate-External,3070,2014,All Students,Expulsion Rate,0,0.02,External,299
3070-2013-14-All Students-Suspended 11+-External,3070,2014,All Students,Suspended 11+,0,0,External,299
3070-2013-14-Black non-Hispanic-Suspended 1+-External,3070,2014,Black non-Hispanic,Suspended 1+,8,7,External,297
3070-2013-14-Black non-Hispanic-Suspended 11+-External,3070,2014,Black non-Hispanic,Suspended 11+,0,0,External,297
3070-2013-14-Female-Suspended 1+-External,3070,2014,Female,Suspended 1+,7,3,External,129
3070-2013-14-Female-Suspended 11+-External,3070,2014,Female,Suspended 11+,0,0,External,129
3070-2013-14-Free or Reduced Lunch-Suspended 11+-External,3070,2014,Free or Reduced Lunch,Suspended 11+,0,0,External,299
3070-2013-14-Free or Reduced Lunch-Suspended 1+-External,3070,2014,Free or Reduced Lunch,Suspended 1+,8,6,External,299
3070-2013-14-Male-Suspended 1+-External,3070,2014,Male,Suspended 1+,9,7,External,170
3070-2013-14-Male-Suspended 11+-External,3070,2014,Male,Suspended 11+,0,0,External,170
3070-2013-14-Special Education-Suspended 11+-External,3070,2014,Special Education,Suspended 11+,0,0,External,28
3070-2013-14-Special Education-Suspended 1+-External,3070,2014,Special Education,Suspended 1+,25,10,External,28
3071-2013-14-All Students-Expulsions-External,3071,2014,All Students,Expulsions,0,6,External,314
3071-2013-14-All Students-Expulsion Rate-External,3071,2014,All Students,Expulsion Rate,0,0.03,External,314
3071-2013-14-All Students-Suspended 1+-External,3071,2014,All Students,Suspended 1+,6,6,External,314
3071-2013-14-All Students-Suspended 11+-External,3071,2014,All Students,Suspended 11+,0,0,External,314
3071-2013-14-Black non-Hispanic-Suspended 11+-External,3071,2014,Black non-Hispanic,Suspended 11+,0,0,External,313
3071-2013-14-Black non-Hispanic-Suspended 1+-External,3071,2014,Black non-Hispanic,Suspended 1+,6,9,External,313
3071-2013-14-Female-Suspended 1+-External,3071,2014,Female,Suspended 1+,6,4,External,164
3071-2013-14-Female-Suspended 11+-External,3071,2014,Female,Suspended 11+,0,0,External,164
3071-2013-14-Free or Reduced Lunch-Suspended 1+-External,3071,2014,Free or Reduced Lunch,Suspended 1+,7,8,External,274
3071-2013-14-Free or Reduced Lunch-Suspended 11+-External,3071,2014,Free or Reduced Lunch,Suspended 11+,0,0,External,274
3071-2013-14-Male-Suspended 11+-External,3071,2014,Male,Suspended 11+,0,0,External,149
3071-2013-14-Male-Suspended 1+-External,3071,2014,Male,Suspended 1+,6,9,External,149
3071-2013-14-Special Education-Suspended 1+-External,3071,2014,Special Education,Suspended 1+,8,11,External,37
3071-2013-14-Special Education-Suspended 11+-External,3071,2014,Special Education,Suspended 11+,0,0,External,37
3072-2013-14-All Students-Suspended 1+-External,3072,2014,All Students,Suspended 1+,2,1,External,172
3072-2013-14-All Students-Suspended 11+-External,3072,2014,All Students,Suspended 11+,0,0,External,172
3072-2013-14-All Students-Expulsions-External,3072,2014,All Students,Expulsions,0,0,External,172
3072-2013-14-All Students-Expulsion Rate-External,3072,2014,All Students,Expulsion Rate,0,0,External,172
3072-2013-14-Black non-Hispanic-Suspended 1+-External,3072,2014,Black non-Hispanic,Suspended 1+,2,2,External,165
3072-2013-14-Black non-Hispanic-Suspended 11+-External,3072,2014,Black non-Hispanic,Suspended 11+,0,0,External,165
3072-2013-14-Female-Suspended 1+-External,3072,2014,Female,Suspended 1+,2,1,External,89
3072-2013-14-Female-Suspended 11+-External,3072,2014,Female,Suspended 11+,0,0,External,89
3072-2013-14-Free or Reduced Lunch-Suspended 11+-External,3072,2014,Free or Reduced Lunch,Suspended 11+,0,0,External,172
3072-2013-14-Free or Reduced Lunch-Suspended 1+-External,3072,2014,Free or Reduced Lunch,Suspended 1+,2,1,External,172
3072-2013-14-Male-Suspended 1+-External,3072,2014,Male,Suspended 1+,2,2,External,83
3072-2013-14-Male-Suspended 11+-External,3072,2014,Male,Suspended 11+,0,0,External,83
3073-2013-14-All Students-Suspended 1+-External,3073,2014,All Students,Suspended 1+,6,1,External,63
3073-2013-14-All Students-Suspended 11+-External,3073,2014,All Students,Suspended 11+,0,0,External,63
3073-2013-14-All Students-Expulsion Rate-External,3073,2014,All Students,Expulsion Rate,0,0,External,63
3073-2013-14-All Students-Expulsions-External,3073,2014,All Students,Expulsions,0,0,External,63
3073-2013-14-Black non-Hispanic-Suspended 1+-External,3073,2014,Black non-Hispanic,Suspended 1+,8,2,External,26
3073-2013-14-Black non-Hispanic-Suspended 11+-External,3073,2014,Black non-Hispanic,Suspended 11+,0,0,External,26
3073-2013-14-Female-Suspended 1+-External,3073,2014,Female,Suspended 1+,5,1,External,44
3073-2013-14-Female-Suspended 11+-External,3073,2014,Female,Suspended 11+,0,0,External,44
3073-2013-14-Free or Reduced Lunch-Suspended 1+-External,3073,2014,Free or Reduced Lunch,Suspended 1+,6,1,External,63
3073-2013-14-Free or Reduced Lunch-Suspended 11+-External,3073,2014,Free or Reduced Lunch,Suspended 11+,0,0,External,63
3073-2013-14-Male-Suspended 1+-External,3073,2014,Male,Suspended 1+,11,2,External,19
3073-2013-14-Male-Suspended 11+-External,3073,2014,Male,Suspended 11+,0,0,External,19
3073-2013-14-White non-Hispanic-Suspended 11+-External,3073,2014,White non-Hispanic,Suspended 11+,0,0,External,23
3073-2013-14-White non-Hispanic-Suspended 1+-External,3073,2014,White non-Hispanic,Suspended 1+,9,1,External,23
101-2013-14-All Students-In-Seat Attendance Rate-External,101,2014,All Students,In-Seat Attendance Rate,76,80,External,301
101-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,101,2014,Black non-Hispanic,In-Seat Attendance Rate,76,79,External,301
101-2013-14-Female-In-Seat Attendance Rate-External,101,2014,Female,In-Seat Attendance Rate,79,81,External,151
101-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,101,2014,Free or Reduced Price Lunch,In-Seat Attendance Rate,76,78,External,300
101-2013-14-Male-In-Seat Attendance Rate-External,101,2014,Male,In-Seat Attendance Rate,74,80,External,150
101-2013-14-Special Education-In-Seat Attendance Rate-External,101,2014,Special Education,In-Seat Attendance Rate,74,75,External,96
102-2013-14-All Students-In-Seat Attendance Rate-External,102,2014,All Students,In-Seat Attendance Rate,92,92,External,328
102-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,102,2014,Black non-Hispanic,In-Seat Attendance Rate,92,91,External,311
102-2013-14-Female-In-Seat Attendance Rate-External,102,2014,Female,In-Seat Attendance Rate,92,92,External,173
102-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,102,2014,Free or Reduced Price Lunch,In-Seat Attendance Rate,92,92,External,323
102-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,102,2014,Hispanic / Latino,In-Seat Attendance Rate,91,95,External,15
102-2013-14-Male-In-Seat Attendance Rate-External,102,2014,Male,In-Seat Attendance Rate,92,92,External,155
102-2013-14-Special Education-In-Seat Attendance Rate-External,102,2014,Special Education,In-Seat Attendance Rate,91,90,External,46
104-2013-14-All Students-In-Seat Attendance Rate-External,104,2014,All Students,In-Seat Attendance Rate,61,77,External,198
104-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,104,2014,Black non-Hispanic,In-Seat Attendance Rate,55,77,External,97
104-2013-14-Female-In-Seat Attendance Rate-External,104,2014,Female,In-Seat Attendance Rate,60,77,External,111
104-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,104,2014,Free or Reduced Price Lunch,In-Seat Attendance Rate,45,76,External,14
104-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,104,2014,Hispanic / Latino,In-Seat Attendance Rate,66,76,External,92
104-2013-14-Limited English Proficiency-In-Seat Attendance Rate-External,104,2014,Limited English Proficiency,In-Seat Attendance Rate,68,74,External,32
104-2013-14-Male-In-Seat Attendance Rate-External,104,2014,Male,In-Seat Attendance Rate,63,78,External,87
105-2013-14-All Students-In-Seat Attendance Rate-External,105,2014,All Students,In-Seat Attendance Rate,93,93,External,610
105-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,105,2014,Black non-Hispanic,In-Seat Attendance Rate,93,92,External,380
105-2013-14-Female-In-Seat Attendance Rate-External,105,2014,Female,In-Seat Attendance Rate,93,93,External,307
105-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,105,2014,Free or Reduced Price Lunch,In-Seat Attendance Rate,93,93,External,610
105-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,105,2014,Hispanic / Latino,In-Seat Attendance Rate,93,95,External,212
105-2013-14-Limited English Proficiency-In-Seat Attendance Rate-External,105,2014,Limited English Proficiency,In-Seat Attendance Rate,94,94,External,232
105-2013-14-Male-In-Seat Attendance Rate-External,105,2014,Male,In-Seat Attendance Rate,93,93,External,303
105-2013-14-Multiracial-In-Seat Attendance Rate-External,105,2014,Multiracial,In-Seat Attendance Rate,93,95,External,13
105-2013-14-Special Education-In-Seat Attendance Rate-External,105,2014,Special Education,In-Seat Attendance Rate,92,92,External,52
106-2013-14-All Students-In-Seat Attendance Rate-External,106,2014,All Students,In-Seat Attendance Rate,93,93,External,278
106-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,106,2014,Black non-Hispanic,In-Seat Attendance Rate,94,92,External,203
106-2013-14-Female-In-Seat Attendance Rate-External,106,2014,Female,In-Seat Attendance Rate,94,93,External,148
106-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,106,2014,Free or Reduced Price Lunch,In-Seat Attendance Rate,93,93,External,274
106-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,106,2014,Hispanic / Latino,In-Seat Attendance Rate,93,95,External,49
106-2013-14-Limited English Proficiency-In-Seat Attendance Rate-External,106,2014,Limited English Proficiency,In-Seat Attendance Rate,93,94,External,61
106-2013-14-Male-In-Seat Attendance Rate-External,106,2014,Male,In-Seat Attendance Rate,93,93,External,130
106-2013-14-Multiracial-In-Seat Attendance Rate-External,106,2014,Multiracial,In-Seat Attendance Rate,90,95,External,11
106-2013-14-Special Education-In-Seat Attendance Rate-External,106,2014,Special Education,In-Seat Attendance Rate,93,92,External,28
108-2013-14-All Students-In-Seat Attendance Rate-External,108,2014,All Students,In-Seat Attendance Rate,99,94,External,155
108-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,108,2014,Black non-Hispanic,In-Seat Attendance Rate,99,93,External,102
108-2013-14-Female-In-Seat Attendance Rate-External,108,2014,Female,In-Seat Attendance Rate,99,94,External,81
108-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,108,2014,Free or Reduced Price Lunch,In-Seat Attendance Rate,99,93,External,59
108-2013-14-Male-In-Seat Attendance Rate-External,108,2014,Male,In-Seat Attendance Rate,99,93,External,74
108-2013-14-Special Education-In-Seat Attendance Rate-External,108,2014,Special Education,In-Seat Attendance Rate,98,92,External,16
108-2013-14-White non-Hispanic-In-Seat Attendance Rate-External,108,2014,White non-Hispanic,In-Seat Attendance Rate,99,96,External,43
109-2013-14-All Students-In-Seat Attendance Rate-External,109,2014,All Students,In-Seat Attendance Rate,90,80,External,390
109-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,109,2014,Black non-Hispanic,In-Seat Attendance Rate,90,79,External,352
109-2013-14-Female-In-Seat Attendance Rate-External,109,2014,Female,In-Seat Attendance Rate,90,81,External,208
109-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,109,2014,Free or Reduced Price Lunch,In-Seat Attendance Rate,90,78,External,388
109-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,109,2014,Hispanic / Latino,In-Seat Attendance Rate,90,83,External,35
109-2013-14-Limited English Proficiency-In-Seat Attendance Rate-External,109,2014,Limited English Proficiency,In-Seat Attendance Rate,87,84,External,16
109-2013-14-Male-In-Seat Attendance Rate-External,109,2014,Male,In-Seat Attendance Rate,91,80,External,182
109-2013-14-Special Education-In-Seat Attendance Rate-External,109,2014,Special Education,In-Seat Attendance Rate,86,75,External,48
113-2013-14-All Students-In-Seat Attendance Rate-External,113,2014,All Students,In-Seat Attendance Rate,94,93,External,563
113-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,113,2014,Black non-Hispanic,In-Seat Attendance Rate,94,92,External,560
113-2013-14-Female-In-Seat Attendance Rate-External,113,2014,Female,In-Seat Attendance Rate,94,93,External,278
113-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,113,2014,Free or Reduced Price Lunch,In-Seat Attendance Rate,94,93,External,561
113-2013-14-Male-In-Seat Attendance Rate-External,113,2014,Male,In-Seat Attendance Rate,93,93,External,285
113-2013-14-Special Education-In-Seat Attendance Rate-External,113,2014,Special Education,In-Seat Attendance Rate,93,92,External,59
114-2013-14-All Students-In-Seat Attendance Rate-External,114,2014,All Students,In-Seat Attendance Rate,94,93,External,451
114-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,114,2014,Black non-Hispanic,In-Seat Attendance Rate,94,92,External,429
114-2013-14-Female-In-Seat Attendance Rate-External,114,2014,Female,In-Seat Attendance Rate,93,93,External,223
114-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,114,2014,Free or Reduced Price Lunch,In-Seat Attendance Rate,94,92,External,363
114-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,114,2014,Hispanic / Latino,In-Seat Attendance Rate,96,95,External,19
114-2013-14-Limited English Proficiency-In-Seat Attendance Rate-External,114,2014,Limited English Proficiency,In-Seat Attendance Rate,97,94,External,21
114-2013-14-Male-In-Seat Attendance Rate-External,114,2014,Male,In-Seat Attendance Rate,95,93,External,228
114-2013-14-Special Education-In-Seat Attendance Rate-External,114,2014,Special Education,In-Seat Attendance Rate,96,92,External,41
115-2013-14-All Students-In-Seat Attendance Rate-External,115,2014,All Students,In-Seat Attendance Rate,90,92,External,322
115-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,115,2014,Black non-Hispanic,In-Seat Attendance Rate,90,91,External,308
115-2013-14-Female-In-Seat Attendance Rate-External,115,2014,Female,In-Seat Attendance Rate,90,92,External,173
115-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,115,2014,Free or Reduced Price Lunch,In-Seat Attendance Rate,89,92,External,212
115-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,115,2014,Hispanic / Latino,In-Seat Attendance Rate,87,95,External,10
115-2013-14-Limited English Proficiency-In-Seat Attendance Rate-External,115,2014,Limited English Proficiency,In-Seat Attendance Rate,91,94,External,15
115-2013-14-Male-In-Seat Attendance Rate-External,115,2014,Male,In-Seat Attendance Rate,90,92,External,149
115-2013-14-Special Education-In-Seat Attendance Rate-External,115,2014,Special Education,In-Seat Attendance Rate,86,90,External,20
116-2013-14-All Students-In-Seat Attendance Rate-External,116,2014,All Students,In-Seat Attendance Rate,94,93,External,349
116-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,116,2014,Black non-Hispanic,In-Seat Attendance Rate,94,92,External,336
116-2013-14-Female-In-Seat Attendance Rate-External,116,2014,Female,In-Seat Attendance Rate,95,93,External,182
116-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,116,2014,Free or Reduced Price Lunch,In-Seat Attendance Rate,94,92,External,301
116-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,116,2014,Hispanic / Latino,In-Seat Attendance Rate,93,95,External,13
116-2013-14-Male-In-Seat Attendance Rate-External,116,2014,Male,In-Seat Attendance Rate,93,93,External,167
116-2013-14-Special Education-In-Seat Attendance Rate-External,116,2014,Special Education,In-Seat Attendance Rate,93,91,External,73
117-2013-14-All Students-In-Seat Attendance Rate-External,117,2014,All Students,In-Seat Attendance Rate,90,93,External,491
117-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,117,2014,Black non-Hispanic,In-Seat Attendance Rate,90,92,External,477
117-2013-14-Female-In-Seat Attendance Rate-External,117,2014,Female,In-Seat Attendance Rate,90,93,External,235
117-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,117,2014,Free or Reduced Price Lunch,In-Seat Attendance Rate,91,92,External,484
117-2013-14-Male-In-Seat Attendance Rate-External,117,2014,Male,In-Seat Attendance Rate,90,93,External,244
117-2013-14-Special Education-In-Seat Attendance Rate-External,117,2014,Special Education,In-Seat Attendance Rate,85,92,External,33
121-2013-14-All Students-In-Seat Attendance Rate-External,121,2014,All Students,In-Seat Attendance Rate,96,93,External,398
121-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,121,2014,Black non-Hispanic,In-Seat Attendance Rate,96,92,External,380
